Sex,Country,Year,Age_Group_5yr,Population
Female,Jordan,1992,50-54,49.5235
Female,Jordan,1993,50-54,51.132000000000005
Female,Jordan,1994,50-54,52.682500000000005
Female,Jordan,1995,50-54,54.211
Female,Jordan,1996,50-54,55.809999999999995
Female,Jordan,1997,50-54,57.642999999999994
Female,Jordan,1998,50-54,59.8745
Female,Jordan,1999,50-54,62.459500000000006
Female,Jordan,2000,50-54,65.37400000000001
Female,Jordan,2001,50-54,68.72749999999999
Female,Jordan,2002,50-54,72.47550000000001
Female,Jordan,2003,50-54,76.542
Female,Jordan,2004,50-54,81.10300000000001
Female,Jordan,2005,50-54,86.159
Female,Jordan,2006,50-54,95.14299999999999
Female,Jordan,2007,50-54,104.49249999999999
Female,Jordan,2008,50-54,110.7285
Female,Jordan,2009,50-54,117.026
Female,Jordan,2010,50-54,123.695
Female,Jordan,2011,50-54,131.2045
Female,Jordan,2012,50-54,137.7585
Female,Jordan,2013,50-54,145.0605
Female,Jordan,2014,50-54,155.0505
Female,Jordan,2015,50-54,169.5265
Female,Jordan,2016,50-54,183.8605
Female,Jordan,2017,50-54,194.08399999999997
Female,Jordan,2018,50-54,204.20999999999998
Female,Jordan,2019,50-54,213.792
Female,Jordan,2020,50-54,222.8
Female,Jordan,2021,50-54,231.724
Female,Jordan,2022,50-54,240.14000000000001
Female,Jordan,2023,50-54,247.88350000000003
Female,Kuwait,1950,50-54,2.1254999999999997
Female,Kuwait,1951,50-54,2.2075
Female,Kuwait,1952,50-54,2.2225
Female,Kuwait,1953,50-54,2.195
Female,Kuwait,1954,50-54,2.1615
Female,Kuwait,1955,50-54,2.1985
Female,Kuwait,1956,50-54,2.307
Female,Kuwait,1957,50-54,2.413
Female,Kuwait,1958,50-54,2.524
Female,Kuwait,1959,50-54,2.6564999999999994
Female,Kuwait,1960,50-54,2.8064999999999998
Female,Kuwait,1961,50-54,2.9825
Female,Kuwait,1962,50-54,3.1870000000000003
Female,Kuwait,1963,50-54,3.428
Female,Kuwait,1964,50-54,3.7250000000000005
Female,Kuwait,1965,50-54,4.081
Female,Kuwait,1966,50-54,4.525
Female,Kuwait,1967,50-54,5.0775
Female,Kuwait,1968,50-54,5.698
Female,Kuwait,1969,50-54,6.3305
Female,Kuwait,1970,50-54,6.944
Female,Kuwait,1971,50-54,7.6015
Female,Kuwait,1972,50-54,8.314
Female,Kuwait,1973,50-54,9.059999999999999
Female,Kuwait,1974,50-54,9.9055
Female,Kuwait,1975,50-54,10.9045
Female,Kuwait,1976,50-54,11.7435
Female,Kuwait,1977,50-54,12.3775
Female,Kuwait,1978,50-54,13.087500000000002
Female,Kuwait,1979,50-54,13.8555
Female,Kuwait,1980,50-54,14.682
Female,Kuwait,1981,50-54,15.504
Female,Kuwait,1982,50-54,16.3095
Female,Kuwait,1983,50-54,17.152
Female,Kuwait,1984,50-54,18.106
Female,Kuwait,1985,50-54,19.129
Female,Kuwait,1986,50-54,20.601999999999997
Female,Kuwait,1987,50-54,22.634500000000003
Female,Kuwait,1988,50-54,24.8115
Female,Kuwait,1989,50-54,27.1965
Female,Kuwait,1990,50-54,21.9175
Female,Kuwait,1991,50-54,19.147
Female,Kuwait,1992,50-54,24.1755
Female,Kuwait,1993,50-54,23.444
Female,Kuwait,1994,50-54,19.105
Female,Kuwait,1995,50-54,16.363
Female,Kuwait,1996,50-54,16.559
Female,Kuwait,1997,50-54,17.772
Female,Kuwait,1998,50-54,19.0415
Female,Kuwait,1999,50-54,20.3345
Female,Kuwait,2000,50-54,21.6315
Female,Kuwait,2001,50-54,22.9345
Female,Kuwait,2002,50-54,24.2705
Female,Kuwait,2003,50-54,25.658499999999997
Female,Kuwait,2004,50-54,27.118500000000004
Female,Kuwait,2005,50-54,29.0235
Female,Kuwait,2006,50-54,31.6305
Female,Kuwait,2007,50-54,34.637499999999996
Female,Kuwait,2008,50-54,37.8235
Female,Kuwait,2009,50-54,41.25
Female,Kuwait,2010,50-54,45.086
Female,Kuwait,2011,50-54,50.456
Female,Kuwait,2012,50-54,57.486999999999995
Female,Kuwait,2013,50-54,64.94200000000001
Female,Kuwait,2014,50-54,72.1805
Female,Kuwait,2015,50-54,79.56450000000001
Female,Kuwait,2016,50-54,86.66250000000001
Female,Kuwait,2017,50-54,92.745
Female,Kuwait,2018,50-54,99.9075
Female,Kuwait,2019,50-54,108.4765
Female,Kuwait,2020,50-54,114.99350000000001
Female,Kuwait,2021,50-54,105.7325
Female,Kuwait,2022,50-54,102.07249999999999
Female,Kuwait,2023,50-54,114.31849999999999
Female,Lebanon,1950,50-54,26.2105
Female,Lebanon,1951,50-54,26.555999999999997
Female,Lebanon,1952,50-54,27.127
Female,Lebanon,1953,50-54,27.857499999999998
Female,Lebanon,1954,50-54,28.612000000000002
Female,Lebanon,1955,50-54,29.3685
Female,Lebanon,1956,50-54,30.111500000000003
Female,Lebanon,1957,50-54,30.777
Female,Lebanon,1958,50-54,31.435000000000002
Female,Lebanon,1959,50-54,32.2435
Female,Lebanon,1960,50-54,33.166000000000004
Female,Lebanon,1961,50-54,34.3635
Female,Lebanon,1962,50-54,35.9255
Female,Lebanon,1963,50-54,37.409000000000006
Female,Lebanon,1964,50-54,38.184
Female,Lebanon,1965,50-54,38.10450000000001
Female,Lebanon,1966,50-54,37.161
Female,Lebanon,1967,50-54,35.208000000000006
Female,Lebanon,1968,50-54,32.914
Female,Lebanon,1969,50-54,31.4405
Female,Lebanon,1970,50-54,31.171499999999998
Female,Lebanon,1971,50-54,32.1215
Female,Lebanon,1972,50-54,34.414
Female,Lebanon,1973,50-54,37.632
Female,Lebanon,1974,50-54,40.910000000000004
Female,Lebanon,1975,50-54,43.8185
Female,Lebanon,1976,50-54,46.1805
Female,Lebanon,1977,50-54,48.25599999999999
Female,Lebanon,1978,50-54,50.316500000000005
Female,Lebanon,1979,50-54,52.103500000000004
Female,Lebanon,1980,50-54,53.68900000000001
Female,Lebanon,1981,50-54,54.99199999999999
Female,Lebanon,1982,50-54,55.680499999999995
Female,Lebanon,1983,50-54,56.04299999999999
Female,Lebanon,1984,50-54,56.5795
Female,Lebanon,1985,50-54,57.20400000000001
Female,Lebanon,1986,50-54,58.162
Female,Lebanon,1987,50-54,59.18
Female,Lebanon,1988,50-54,59.849500000000006
Female,Lebanon,1989,50-54,60.366
Female,Lebanon,1990,50-54,60.699999999999996
Female,Lebanon,1991,50-54,60.9425
Female,Lebanon,1992,50-54,61.162
Female,Lebanon,1993,50-54,61.418
Female,Lebanon,1994,50-54,61.9785
Female,Lebanon,1995,50-54,63.078
Female,Lebanon,1996,50-54,64.778
Female,Lebanon,1997,50-54,67.073
Female,Lebanon,1998,50-54,70.39
Female,Lebanon,1999,50-54,74.7725
Female,Lebanon,2000,50-54,81.3445
Female,Lebanon,2001,50-54,89.7965
Female,Lebanon,2002,50-54,98.005
Female,Lebanon,2003,50-54,105.6835
Female,Lebanon,2004,50-54,112.98349999999999
Female,Lebanon,2005,50-54,118.3995
Female,Lebanon,2006,50-54,122.36000000000001
Female,Lebanon,2007,50-54,126.69649999999999
Female,Lebanon,2008,50-54,130.774
Female,Lebanon,2009,50-54,134.5505
Female,Lebanon,2010,50-54,137.904
Female,Lebanon,2011,50-54,141.37
Female,Lebanon,2012,50-54,147.095
Female,Lebanon,2013,50-54,163.1695
Female,Lebanon,2014,50-54,181.91150000000002
Female,Lebanon,2015,50-54,186.521
Female,Lebanon,2016,50-54,183.09199999999998
Female,Lebanon,2017,50-54,180.099
Female,Lebanon,2018,50-54,177.70100000000002
Female,Lebanon,2019,50-54,175.51149999999996
Female,Lebanon,2020,50-54,174.9455
Female,Lebanon,2021,50-54,175.19000000000003
Female,Lebanon,2022,50-54,174.038
Female,Lebanon,2023,50-54,172.057
Female,Oman,1950,50-54,7.3085
Female,Oman,1951,50-54,7.472
Female,Oman,1952,50-54,7.62
Female,Oman,1953,50-54,7.757
Female,Oman,1954,50-54,7.896
Female,Oman,1955,50-54,8.041500000000001
Female,Oman,1956,50-54,8.190999999999999
Female,Oman,1957,50-54,8.342500000000001
Female,Oman,1958,50-54,8.4955
Female,Oman,1959,50-54,8.653
Female,Oman,1960,50-54,8.807500000000001
Female,Oman,1961,50-54,8.9585
Female,Oman,1962,50-54,9.1135
Female,Oman,1963,50-54,9.2705
Female,Oman,1964,50-54,9.423
Female,Oman,1965,50-54,9.5675
Female,Oman,1966,50-54,9.705
Female,Oman,1967,50-54,9.836
Female,Oman,1968,50-54,9.9635
Female,Oman,1969,50-54,10.0975
Female,Oman,1970,50-54,10.242
Female,Oman,1971,50-54,10.393
Female,Oman,1972,50-54,10.5515
Female,Oman,1973,50-54,10.717999999999998
Female,Oman,1974,50-54,10.936
Female,Oman,1975,50-54,11.2035
Female,Oman,1976,50-54,11.490499999999999
Female,Oman,1977,50-54,11.813500000000001
Female,Oman,1978,50-54,12.173499999999999
Female,Oman,1979,50-54,12.5695
Female,Oman,1980,50-54,12.999000000000002
Female,Oman,1981,50-54,13.475000000000001
Female,Oman,1982,50-54,14.009
Female,Oman,1983,50-54,14.599000000000002
Female,Oman,1984,50-54,15.236
Female,Oman,1985,50-54,15.7285
Female,Oman,1986,50-54,16.076
Female,Oman,1987,50-54,16.457
Female,Oman,1988,50-54,16.8505
Female,Oman,1989,50-54,17.229000000000003
Female,Oman,1990,50-54,17.5845
Female,Oman,1991,50-54,17.922
Female,Oman,1992,50-54,18.2605
Female,Oman,1993,50-54,18.629
Female,Oman,1994,50-54,19.0875
Female,Oman,1995,50-54,19.6215
Female,Oman,1996,50-54,20.163
Female,Oman,1997,50-54,20.7135
Female,Oman,1998,50-54,21.264
Female,Oman,1999,50-54,21.7775
Female,Oman,2000,50-54,22.246499999999997
Female,Oman,2001,50-54,22.6955
Female,Oman,2002,50-54,23.1525
Female,Oman,2003,50-54,23.693
Female,Oman,2004,50-54,24.485
Female,Oman,2005,50-54,25.4725
Female,Oman,2006,50-54,26.5935
Female,Oman,2007,50-54,27.989500000000003
Female,Oman,2008,50-54,29.661000000000005
Female,Oman,2009,50-54,31.509999999999998
Female,Oman,2010,50-54,33.3975
Female,Oman,2011,50-54,36.041
Female,Oman,2012,50-54,38.812
Female,Oman,2013,50-54,40.82249999999999
Female,Oman,2014,50-54,42.3395
Female,Oman,2015,50-54,43.535
Female,Oman,2016,50-54,44.980500000000006
Female,Oman,2017,50-54,46.352000000000004
Female,Oman,2018,50-54,47.61
Female,Oman,2019,50-54,49.232499999999995
Female,Oman,2020,50-54,51.37649999999999
Female,Oman,2021,50-54,53.703
Female,Oman,2022,50-54,57.348
Female,Oman,2023,50-54,62.316
Female,Qatar,1950,50-54,0.41300000000000003
Female,Qatar,1951,50-54,0.42000000000000004
Female,Qatar,1952,50-54,0.42750000000000005
Female,Qatar,1953,50-54,0.43550000000000005
Female,Qatar,1954,50-54,0.44499999999999995
Female,Qatar,1955,50-54,0.455
Female,Qatar,1956,50-54,0.4655
Female,Qatar,1957,50-54,0.47650000000000003
Female,Qatar,1958,50-54,0.4900000000000001
Female,Qatar,1959,50-54,0.507
Female,Qatar,1960,50-54,0.529
Female,Qatar,1961,50-54,0.5619999999999999
Female,Qatar,1962,50-54,0.605
Female,Qatar,1963,50-54,0.6545000000000001
Female,Qatar,1964,50-54,0.7105
Female,Qatar,1965,50-54,0.776
Female,Qatar,1966,50-54,0.8534999999999999
Female,Qatar,1967,50-54,0.9465
Female,Qatar,1968,50-54,1.0534999999999999
Female,Qatar,1969,50-54,1.173
Female,Qatar,1970,50-54,1.259
Female,Qatar,1971,50-54,1.3025
Female,Qatar,1972,50-54,1.345
Female,Qatar,1973,50-54,1.3880000000000001
Female,Qatar,1974,50-54,1.434
Female,Qatar,1975,50-54,1.4809999999999999
Female,Qatar,1976,50-54,1.528
Female,Qatar,1977,50-54,1.5779999999999998
Female,Qatar,1978,50-54,1.633
Female,Qatar,1979,50-54,1.6905000000000001
Female,Qatar,1980,50-54,1.7519999999999998
Female,Qatar,1981,50-54,1.8205
Female,Qatar,1982,50-54,1.8935
Female,Qatar,1983,50-54,1.9765000000000001
Female,Qatar,1984,50-54,2.0765
Female,Qatar,1985,50-54,2.194
Female,Qatar,1986,50-54,2.3394999999999997
Female,Qatar,1987,50-54,2.5045
Female,Qatar,1988,50-54,2.6654999999999998
Female,Qatar,1989,50-54,2.8225000000000002
Female,Qatar,1990,50-54,2.973
Female,Qatar,1991,50-54,3.1235
Female,Qatar,1992,50-54,3.2855
Female,Qatar,1993,50-54,3.4585
Female,Qatar,1994,50-54,3.64
Female,Qatar,1995,50-54,3.833
Female,Qatar,1996,50-54,4.039
Female,Qatar,1997,50-54,4.2895
Female,Qatar,1998,50-54,4.6049999999999995
Female,Qatar,1999,50-54,4.973
Female,Qatar,2000,50-54,5.403
Female,Qatar,2001,50-54,5.8945
Female,Qatar,2002,50-54,6.4334999999999996
Female,Qatar,2003,50-54,6.998
Female,Qatar,2004,50-54,7.533
Female,Qatar,2005,50-54,8.267499999999998
Female,Qatar,2006,50-54,9.2845
Female,Qatar,2007,50-54,10.137500000000001
Female,Qatar,2008,50-54,11.012
Female,Qatar,2009,50-54,12.545999999999998
Female,Qatar,2010,50-54,14.215
Female,Qatar,2011,50-54,15.4635
Female,Qatar,2012,50-54,16.625
Female,Qatar,2013,50-54,17.831500000000002
Female,Qatar,2014,50-54,18.9025
Female,Qatar,2015,50-54,20.155
Female,Qatar,2016,50-54,21.8885
Female,Qatar,2017,50-54,23.397
Female,Qatar,2018,50-54,24.421999999999997
Female,Qatar,2019,50-54,26.127
Female,Qatar,2020,50-54,28.876
Female,Qatar,2021,50-54,30.4215
Female,Qatar,2022,50-54,32.031499999999994
Female,Qatar,2023,50-54,35.169
Female,Saudi Arabia,1950,50-54,29.2165
Female,Saudi Arabia,1951,50-54,29.7745
Female,Saudi Arabia,1952,50-54,30.345
Female,Saudi Arabia,1953,50-54,30.925
Female,Saudi Arabia,1954,50-54,31.5105
Female,Saudi Arabia,1955,50-54,32.099
Female,Saudi Arabia,1956,50-54,32.692
Female,Saudi Arabia,1957,50-54,33.295
Female,Saudi Arabia,1958,50-54,33.9075
Female,Saudi Arabia,1959,50-54,34.5245
Female,Saudi Arabia,1960,50-54,35.189
Female,Saudi Arabia,1961,50-54,35.945499999999996
Female,Saudi Arabia,1962,50-54,36.802
Female,Saudi Arabia,1963,50-54,37.7795
Female,Saudi Arabia,1964,50-54,38.911
Female,Saudi Arabia,1965,50-54,40.1815
Female,Saudi Arabia,1966,50-54,41.5615
Female,Saudi Arabia,1967,50-54,43.059
Female,Saudi Arabia,1968,50-54,44.673
Female,Saudi Arabia,1969,50-54,46.394999999999996
Female,Saudi Arabia,1970,50-54,48.224999999999994
Female,Saudi Arabia,1971,50-54,50.1675
Female,Saudi Arabia,1972,50-54,52.2235
Female,Saudi Arabia,1973,50-54,54.400499999999994
Female,Saudi Arabia,1974,50-54,56.7085
Female,Saudi Arabia,1975,50-54,59.146
Female,Saudi Arabia,1976,50-54,61.711000000000006
Female,Saudi Arabia,1977,50-54,64.408
Female,Saudi Arabia,1978,50-54,67.2345
Female,Saudi Arabia,1979,50-54,70.17999999999999
Female,Saudi Arabia,1980,50-54,73.247
Female,Saudi Arabia,1981,50-54,76.47749999999999
Female,Saudi Arabia,1982,50-54,79.922
Female,Saudi Arabia,1983,50-54,83.60849999999999
Female,Saudi Arabia,1984,50-54,87.54599999999999
Female,Saudi Arabia,1985,50-54,91.7365
Female,Saudi Arabia,1986,50-54,96.23349999999999
Female,Saudi Arabia,1987,50-54,101.1045
Female,Saudi Arabia,1988,50-54,106.362
Female,Saudi Arabia,1989,50-54,111.99849999999999
Female,Saudi Arabia,1990,50-54,118.09100000000001
Female,Saudi Arabia,1991,50-54,124.7645
Female,Saudi Arabia,1992,50-54,132.135
Female,Saudi Arabia,1993,50-54,140.356
Female,Saudi Arabia,1994,50-54,149.56799999999998
Female,Saudi Arabia,1995,50-54,159.77550000000002
Female,Saudi Arabia,1996,50-54,170.8865
Female,Saudi Arabia,1997,50-54,182.70350000000002
Female,Saudi Arabia,1998,50-54,194.57349999999997
Female,Saudi Arabia,1999,50-54,207.175
Female,Saudi Arabia,2000,50-54,218.38850000000002
Female,Saudi Arabia,2001,50-54,227.0765
Female,Saudi Arabia,2002,50-54,235.44299999999998
Female,Saudi Arabia,2003,50-54,243.8815
Female,Saudi Arabia,2004,50-54,251.8405
Female,Saudi Arabia,2005,50-54,258.935
Female,Saudi Arabia,2006,50-54,265.89599999999996
Female,Saudi Arabia,2007,50-54,273.1135
Female,Saudi Arabia,2008,50-54,280.8115
Female,Saudi Arabia,2009,50-54,289.054
Female,Saudi Arabia,2010,50-54,297.6265
Female,Saudi Arabia,2011,50-54,306.296
Female,Saudi Arabia,2012,50-54,315.14549999999997
Female,Saudi Arabia,2013,50-54,324.56249999999994
Female,Saudi Arabia,2014,50-54,335.211
Female,Saudi Arabia,2015,50-54,347.896
Female,Saudi Arabia,2016,50-54,363.6875
Female,Saudi Arabia,2017,50-54,379.829
Female,Saudi Arabia,2018,50-54,392.9775
Female,Saudi Arabia,2019,50-54,411.28
Female,Saudi Arabia,2020,50-54,434.32000000000005
Female,Saudi Arabia,2021,50-54,450.2035
Female,Saudi Arabia,2022,50-54,466.68149999999997
Female,Saudi Arabia,2023,50-54,489.73699999999997
Female,State of Palestine,1950,50-54,13.363499999999998
Female,State of Palestine,1951,50-54,13.01
Female,State of Palestine,1952,50-54,12.800999999999998
Female,State of Palestine,1953,50-54,12.7045
Female,State of Palestine,1954,50-54,12.6725
Female,State of Palestine,1955,50-54,12.679000000000002
Female,State of Palestine,1956,50-54,12.736
Female,State of Palestine,1957,50-54,12.848
Female,State of Palestine,1958,50-54,12.974
Female,State of Palestine,1959,50-54,13.058499999999999
Female,State of Palestine,1960,50-54,13.099499999999999
Female,State of Palestine,1961,50-54,13.107000000000001
Female,State of Palestine,1962,50-54,13.076
Female,State of Palestine,1963,50-54,13.02
Female,State of Palestine,1964,50-54,12.958
Female,State of Palestine,1965,50-54,12.9055
Female,State of Palestine,1966,50-54,12.811
Female,State of Palestine,1967,50-54,12.665500000000002
Female,State of Palestine,1968,50-54,12.558499999999999
Female,State of Palestine,1969,50-54,12.566
Female,State of Palestine,1970,50-54,12.725499999999998
Female,State of Palestine,1971,50-54,13.1065
Female,State of Palestine,1972,50-54,13.685500000000001
Female,State of Palestine,1973,50-54,14.2975
Female,State of Palestine,1974,50-54,14.799
Female,State of Palestine,1975,50-54,15.1965
Female,State of Palestine,1976,50-54,15.491999999999999
Female,State of Palestine,1977,50-54,15.6355
Female,State of Palestine,1978,50-54,15.783
Female,State of Palestine,1979,50-54,16.0665
Female,State of Palestine,1980,50-54,16.442
Female,State of Palestine,1981,50-54,16.901
Female,State of Palestine,1982,50-54,17.520000000000003
Female,State of Palestine,1983,50-54,18.3
Female,State of Palestine,1984,50-54,19.221
Female,State of Palestine,1985,50-54,20.0165
Female,State of Palestine,1986,50-54,20.704
Female,State of Palestine,1987,50-54,21.929
Female,State of Palestine,1988,50-54,23.267
Female,State of Palestine,1989,50-54,24.234499999999997
Female,State of Palestine,1990,50-54,25.1705
Female,State of Palestine,1991,50-54,26.101000000000003
Female,State of Palestine,1992,50-54,27.0015
Female,State of Palestine,1993,50-54,27.9335
Female,State of Palestine,1994,50-54,28.966
Female,State of Palestine,1995,50-54,30.0825
Female,State of Palestine,1996,50-54,31.26
Female,State of Palestine,1997,50-54,32.4925
Female,State of Palestine,1998,50-54,33.5385
Female,State of Palestine,1999,50-54,35.0305
Female,State of Palestine,2000,50-54,36.8395
Female,State of Palestine,2001,50-54,38.4305
Female,State of Palestine,2002,50-54,40.129
Female,State of Palestine,2003,50-54,41.9835
Female,State of Palestine,2004,50-54,43.48650000000001
Female,State of Palestine,2005,50-54,44.9275
Female,State of Palestine,2006,50-54,46.775999999999996
Female,State of Palestine,2007,50-54,48.679
Female,State of Palestine,2008,50-54,50.761
Female,State of Palestine,2009,50-54,52.9705
Female,State of Palestine,2010,50-54,55.2885
Female,State of Palestine,2011,50-54,57.705
Female,State of Palestine,2012,50-54,60.2145
Female,State of Palestine,2013,50-54,62.781
Female,State of Palestine,2014,50-54,65.36
Female,State of Palestine,2015,50-54,67.988
Female,State of Palestine,2016,50-54,70.643
Female,State of Palestine,2017,50-54,73.191
Female,State of Palestine,2018,50-54,75.6185
Female,State of Palestine,2019,50-54,78.001
Female,State of Palestine,2020,50-54,80.42399999999999
Female,State of Palestine,2021,50-54,82.90499999999999
Female,State of Palestine,2022,50-54,85.545
Female,State of Palestine,2023,50-54,88.225
Female,Syrian Arab Republic,1950,50-54,59.476000000000006
Female,Syrian Arab Republic,1951,50-54,59.1215
Female,Syrian Arab Republic,1952,50-54,58.783
Female,Syrian Arab Republic,1953,50-54,58.461
Female,Syrian Arab Republic,1954,50-54,58.1575
Female,Syrian Arab Republic,1955,50-54,57.872
Female,Syrian Arab Republic,1956,50-54,57.603500000000004
Female,Syrian Arab Republic,1957,50-54,57.6245
Female,Syrian Arab Republic,1958,50-54,58.2025
Female,Syrian Arab Republic,1959,50-54,59.5945
Female,Syrian Arab Republic,1960,50-54,62.582499999999996
Female,Syrian Arab Republic,1961,50-54,65.8715
Female,Syrian Arab Republic,1962,50-54,67.549
Female,Syrian Arab Republic,1963,50-54,67.544
Female,Syrian Arab Republic,1964,50-54,66.6355
Female,Syrian Arab Republic,1965,50-54,65.446
Female,Syrian Arab Republic,1966,50-54,64.866
Female,Syrian Arab Republic,1967,50-54,65.886
Female,Syrian Arab Republic,1968,50-54,68.4635
Female,Syrian Arab Republic,1969,50-54,72.03
Female,Syrian Arab Republic,1970,50-54,75.6835
Female,Syrian Arab Republic,1971,50-54,79.455
Female,Syrian Arab Republic,1972,50-54,83.56700000000001
Female,Syrian Arab Republic,1973,50-54,87.849
Female,Syrian Arab Republic,1974,50-54,92.238
Female,Syrian Arab Republic,1975,50-54,96.7105
Female,Syrian Arab Republic,1976,50-54,101.383
Female,Syrian Arab Republic,1977,50-54,106.292
Female,Syrian Arab Republic,1978,50-54,111.335
Female,Syrian Arab Republic,1979,50-54,116.31049999999999
Female,Syrian Arab Republic,1980,50-54,121.09200000000001
Female,Syrian Arab Republic,1981,50-54,125.74200000000002
Female,Syrian Arab Republic,1982,50-54,130.2505
Female,Syrian Arab Republic,1983,50-54,134.76149999999998
Female,Syrian Arab Republic,1984,50-54,138.9185
Female,Syrian Arab Republic,1985,50-54,141.994
Female,Syrian Arab Republic,1986,50-54,144.4805
Female,Syrian Arab Republic,1987,50-54,147.1415
Female,Syrian Arab Republic,1988,50-54,150.05300000000003
Female,Syrian Arab Republic,1989,50-54,152.6895
Female,Syrian Arab Republic,1990,50-54,154.8475
Female,Syrian Arab Republic,1991,50-54,157.4505
Female,Syrian Arab Republic,1992,50-54,160.50050000000002
Female,Syrian Arab Republic,1993,50-54,162.8775
Female,Syrian Arab Republic,1994,50-54,165.8555
Female,Syrian Arab Republic,1995,50-54,170.6745
Female,Syrian Arab Republic,1996,50-54,176.463
Female,Syrian Arab Republic,1997,50-54,183.94850000000002
Female,Syrian Arab Republic,1998,50-54,194.4935
Female,Syrian Arab Republic,1999,50-54,205.39199999999997
Female,Syrian Arab Republic,2000,50-54,215.51600000000002
Female,Syrian Arab Republic,2001,50-54,226.175
Female,Syrian Arab Republic,2002,50-54,236.364
Female,Syrian Arab Republic,2003,50-54,245.84300000000002
Female,Syrian Arab Republic,2004,50-54,257.1775
Female,Syrian Arab Republic,2005,50-54,270.8445
Female,Syrian Arab Republic,2006,50-54,288.628
Female,Syrian Arab Republic,2007,50-54,311.43199999999996
Female,Syrian Arab Republic,2008,50-54,328.859
Female,Syrian Arab Republic,2009,50-54,341.90450000000004
Female,Syrian Arab Republic,2010,50-54,357.3705
Female,Syrian Arab Republic,2011,50-54,372.417
Female,Syrian Arab Republic,2012,50-54,382.42599999999993
Female,Syrian Arab Republic,2013,50-54,381.6705
Female,Syrian Arab Republic,2014,50-54,377.387
Female,Syrian Arab Republic,2015,50-54,379.05600000000004
Female,Syrian Arab Republic,2016,50-54,387.69249999999994
Female,Syrian Arab Republic,2017,50-54,399.2845
Female,Syrian Arab Republic,2018,50-54,414.3815
Female,Syrian Arab Republic,2019,50-54,434.03200000000004
Female,Syrian Arab Republic,2020,50-54,452.61449999999996
Female,Syrian Arab Republic,2021,50-54,469.274
Female,Syrian Arab Republic,2022,50-54,488.0125
Female,Syrian Arab Republic,2023,50-54,509.85450000000003
Female,Türkiye,1950,50-54,393.394
Female,Türkiye,1951,50-54,404.8705
Female,Türkiye,1952,50-54,416.665
Female,Türkiye,1953,50-54,427.9315
Female,Türkiye,1954,50-54,438.1954999999999
Female,Türkiye,1955,50-54,447.581
Female,Türkiye,1956,50-54,457.17150000000004
Female,Türkiye,1957,50-54,466.553
Female,Türkiye,1958,50-54,474.157
Female,Türkiye,1959,50-54,479.737
Female,Türkiye,1960,50-54,483.85550000000006
Female,Türkiye,1961,50-54,487.9765
Female,Türkiye,1962,50-54,492.44550000000004
Female,Türkiye,1963,50-54,496.4535
Female,Türkiye,1964,50-54,499.9065
Female,Türkiye,1965,50-54,503.4955
Female,Türkiye,1966,50-54,509.6915
Female,Türkiye,1967,50-54,519.0574999999999
Female,Türkiye,1968,50-54,529.8969999999999
Female,Türkiye,1969,50-54,541.6295
Female,Türkiye,1970,50-54,554.4075
Female,Türkiye,1971,50-54,569.968
Female,Türkiye,1972,50-54,588.3955000000001
Female,Türkiye,1973,50-54,607.9699999999999
Female,Türkiye,1974,50-54,628.0965
Female,Türkiye,1975,50-54,648.8884999999999
Female,Türkiye,1976,50-54,671.9554999999999
Female,Türkiye,1977,50-54,697.1695
Female,Türkiye,1978,50-54,722.769
Female,Türkiye,1979,50-54,748.2479999999999
Female,Türkiye,1980,50-54,773.058
Female,Türkiye,1981,50-54,797.1044999999999
Female,Türkiye,1982,50-54,822.208
Female,Türkiye,1983,50-54,848.557
Female,Türkiye,1984,50-54,874.393
Female,Türkiye,1985,50-54,899.1090000000002
Female,Türkiye,1986,50-54,922.2769999999999
Female,Türkiye,1987,50-54,943.9984999999999
Female,Türkiye,1988,50-54,965.0165000000001
Female,Türkiye,1989,50-54,985.887
Female,Türkiye,1990,50-54,1007.0794999999999
Female,Türkiye,1991,50-54,1028.869
Female,Türkiye,1992,50-54,1051.6765
Female,Türkiye,1993,50-54,1076.0790000000002
Female,Türkiye,1994,50-54,1102.188
Female,Türkiye,1995,50-54,1128.526
Female,Türkiye,1996,50-54,1154.6354999999999
Female,Türkiye,1997,50-54,1182.375
Female,Türkiye,1998,50-54,1213.6390000000001
Female,Türkiye,1999,50-54,1250.395
Female,Türkiye,2000,50-54,1294.173
Female,Türkiye,2001,50-54,1345.6855
Female,Türkiye,2002,50-54,1404.6675
Female,Türkiye,2003,50-54,1470.2185
Female,Türkiye,2004,50-54,1540.6729999999998
Female,Türkiye,2005,50-54,1613.4725
Female,Türkiye,2006,50-54,1685.4350000000002
Female,Türkiye,2007,50-54,1752.707
Female,Türkiye,2008,50-54,1801.761
Female,Türkiye,2009,50-54,1823.2085000000002
Female,Türkiye,2010,50-54,1829.7084999999997
Female,Türkiye,2011,50-54,1860.126
Female,Türkiye,2012,50-54,1934.6754999999998
Female,Türkiye,2013,50-54,2038.71
Female,Türkiye,2014,50-54,2158.6255
Female,Türkiye,2015,50-54,2274.9885
Female,Türkiye,2016,50-54,2362.13
Female,Türkiye,2017,50-54,2408.0944999999997
Female,Türkiye,2018,50-54,2416.2715000000003
Female,Türkiye,2019,50-54,2405.473
Female,Türkiye,2020,50-54,2394.658
Female,Türkiye,2021,50-54,2394.1115
Female,Türkiye,2022,50-54,2417.0735
Female,Türkiye,2023,50-54,2471.276
