Sex,Country,Year,Age_Group_5yr,Population
Male,Jordan,1976,60-64,0.328
Male,Jordan,1977,60-64,0.328
Male,Jordan,1978,60-64,0.327
Male,Jordan,1979,60-64,0.328
Male,Jordan,1980,60-64,0.33
Male,Jordan,1981,60-64,0.335
Male,Jordan,1982,60-64,0.341
Male,Jordan,1983,60-64,0.35000000000000003
Male,Jordan,1984,60-64,0.36100000000000004
Male,Jordan,1985,60-64,0.376
Male,Jordan,1986,60-64,0.392
Male,Jordan,1987,60-64,0.41200000000000003
Male,Jordan,1988,60-64,0.43299999999999994
Male,Jordan,1989,60-64,0.45899999999999996
Male,Jordan,1990,60-64,0.489
Male,Jordan,1991,60-64,0.5660000000000001
Male,Jordan,1992,60-64,0.613
Male,Jordan,1993,60-64,0.665
Male,Jordan,1994,60-64,0.719
Male,Jordan,1995,60-64,0.773
Male,Jordan,1996,60-64,0.8220000000000001
Male,Jordan,1997,60-64,0.8660000000000001
Male,Jordan,1998,60-64,0.907
Male,Jordan,1999,60-64,0.94
Male,Jordan,2000,60-64,0.973
Male,Jordan,2001,60-64,0.992
Male,Jordan,2002,60-64,1.002
Male,Jordan,2003,60-64,1.012
Male,Jordan,2004,60-64,1.02
Male,Jordan,2005,60-64,1.036
Male,Jordan,2006,60-64,1.053
Male,Jordan,2007,60-64,1.166
Male,Jordan,2008,60-64,1.202
Male,Jordan,2009,60-64,1.2530000000000001
Male,Jordan,2010,60-64,1.306
Male,Jordan,2011,60-64,1.374
Male,Jordan,2012,60-64,1.4429999999999998
Male,Jordan,2013,60-64,1.484
Male,Jordan,2014,60-64,1.5179999999999998
Male,Jordan,2015,60-64,1.5170000000000001
Male,Jordan,2016,60-64,1.597
Male,Jordan,2017,60-64,1.605
Male,Jordan,2018,60-64,1.629
Male,Jordan,2019,60-64,1.6749999999999998
Male,Jordan,2020,60-64,2.185
Male,Jordan,2021,60-64,2.5890000000000004
Male,Jordan,2022,60-64,1.9949999999999999
Male,Jordan,2023,60-64,1.9820000000000002
Male,Kuwait,1950,60-64,0.039
Male,Kuwait,1951,60-64,0.039
Male,Kuwait,1952,60-64,0.038
Male,Kuwait,1953,60-64,0.038
Male,Kuwait,1954,60-64,0.04
Male,Kuwait,1955,60-64,0.041
Male,Kuwait,1956,60-64,0.047
Male,Kuwait,1957,60-64,0.054000000000000006
Male,Kuwait,1958,60-64,0.061
Male,Kuwait,1959,60-64,0.065
Male,Kuwait,1960,60-64,0.07
Male,Kuwait,1961,60-64,0.073
Male,Kuwait,1962,60-64,0.077
Male,Kuwait,1963,60-64,0.077
Male,Kuwait,1964,60-64,0.077
Male,Kuwait,1965,60-64,0.078
Male,Kuwait,1966,60-64,0.076
Male,Kuwait,1967,60-64,0.075
Male,Kuwait,1968,60-64,0.07300000000000001
Male,Kuwait,1969,60-64,0.074
Male,Kuwait,1970,60-64,0.079
Male,Kuwait,1971,60-64,0.08700000000000001
Male,Kuwait,1972,60-64,0.098
Male,Kuwait,1973,60-64,0.11100000000000002
Male,Kuwait,1974,60-64,0.127
Male,Kuwait,1975,60-64,0.14100000000000001
Male,Kuwait,1976,60-64,0.154
Male,Kuwait,1977,60-64,0.159
Male,Kuwait,1978,60-64,0.161
Male,Kuwait,1979,60-64,0.165
Male,Kuwait,1980,60-64,0.169
Male,Kuwait,1981,60-64,0.17700000000000002
Male,Kuwait,1982,60-64,0.183
Male,Kuwait,1983,60-64,0.19
Male,Kuwait,1984,60-64,0.196
Male,Kuwait,1985,60-64,0.20400000000000001
Male,Kuwait,1986,60-64,0.21000000000000002
Male,Kuwait,1987,60-64,0.235
Male,Kuwait,1988,60-64,0.262
Male,Kuwait,1989,60-64,0.289
Male,Kuwait,1990,60-64,0.357
Male,Kuwait,1991,60-64,0.195
Male,Kuwait,1992,60-64,0.26
Male,Kuwait,1993,60-64,0.294
Male,Kuwait,1994,60-64,0.24
Male,Kuwait,1995,60-64,0.17500000000000002
Male,Kuwait,1996,60-64,0.168
Male,Kuwait,1997,60-64,0.19
Male,Kuwait,1998,60-64,0.20600000000000002
Male,Kuwait,1999,60-64,0.216
Male,Kuwait,2000,60-64,0.21899999999999997
Male,Kuwait,2001,60-64,0.21999999999999997
Male,Kuwait,2002,60-64,0.21999999999999997
Male,Kuwait,2003,60-64,0.22199999999999998
Male,Kuwait,2004,60-64,0.22499999999999998
Male,Kuwait,2005,60-64,0.23099999999999998
Male,Kuwait,2006,60-64,0.239
Male,Kuwait,2007,60-64,0.246
Male,Kuwait,2008,60-64,0.247
Male,Kuwait,2009,60-64,0.245
Male,Kuwait,2010,60-64,0.242
Male,Kuwait,2011,60-64,0.236
Male,Kuwait,2012,60-64,0.253
Male,Kuwait,2013,60-64,0.274
Male,Kuwait,2014,60-64,0.291
Male,Kuwait,2015,60-64,0.308
Male,Kuwait,2016,60-64,0.323
Male,Kuwait,2017,60-64,0.34600000000000003
Male,Kuwait,2018,60-64,0.37
Male,Kuwait,2019,60-64,0.399
Male,Kuwait,2020,60-64,0.8210000000000001
Male,Kuwait,2021,60-64,0.907
Male,Kuwait,2022,60-64,0.42600000000000005
Male,Kuwait,2023,60-64,0.266
Male,Lebanon,1950,60-64,0.617
Male,Lebanon,1951,60-64,0.613
Male,Lebanon,1952,60-64,0.614
Male,Lebanon,1953,60-64,0.62
Male,Lebanon,1954,60-64,0.626
Male,Lebanon,1955,60-64,0.635
Male,Lebanon,1956,60-64,0.625
Male,Lebanon,1957,60-64,0.612
Male,Lebanon,1958,60-64,0.646
Male,Lebanon,1959,60-64,0.591
Male,Lebanon,1960,60-64,0.5900000000000001
Male,Lebanon,1961,60-64,0.5900000000000001
Male,Lebanon,1962,60-64,0.6
Male,Lebanon,1963,60-64,0.613
Male,Lebanon,1964,60-64,0.627
Male,Lebanon,1965,60-64,0.64
Male,Lebanon,1966,60-64,0.654
Male,Lebanon,1967,60-64,0.666
Male,Lebanon,1968,60-64,0.678
Male,Lebanon,1969,60-64,0.6940000000000001
Male,Lebanon,1970,60-64,0.7130000000000001
Male,Lebanon,1971,60-64,0.733
Male,Lebanon,1972,60-64,0.763
Male,Lebanon,1973,60-64,0.791
Male,Lebanon,1974,60-64,0.806
Male,Lebanon,1975,60-64,1.099
Male,Lebanon,1976,60-64,2.263
Male,Lebanon,1977,60-64,0.894
Male,Lebanon,1978,60-64,0.841
Male,Lebanon,1979,60-64,0.8090000000000002
Male,Lebanon,1980,60-64,0.7849999999999999
Male,Lebanon,1981,60-64,0.788
Male,Lebanon,1982,60-64,1.33
Male,Lebanon,1983,60-64,0.8710000000000001
Male,Lebanon,1984,60-64,0.926
Male,Lebanon,1985,60-64,0.9770000000000001
Male,Lebanon,1986,60-64,1.02
Male,Lebanon,1987,60-64,1.065
Male,Lebanon,1988,60-64,1.094
Male,Lebanon,1989,60-64,1.029
Male,Lebanon,1990,60-64,1.048
Male,Lebanon,1991,60-64,0.8620000000000001
Male,Lebanon,1992,60-64,0.869
Male,Lebanon,1993,60-64,0.8720000000000001
Male,Lebanon,1994,60-64,0.8620000000000001
Male,Lebanon,1995,60-64,0.8559999999999999
Male,Lebanon,1996,60-64,0.855
Male,Lebanon,1997,60-64,0.847
Male,Lebanon,1998,60-64,0.8419999999999999
Male,Lebanon,1999,60-64,0.831
Male,Lebanon,2000,60-64,0.8160000000000001
Male,Lebanon,2001,60-64,0.7969999999999999
Male,Lebanon,2002,60-64,0.77
Male,Lebanon,2003,60-64,0.7430000000000001
Male,Lebanon,2004,60-64,0.7290000000000001
Male,Lebanon,2005,60-64,0.7250000000000001
Male,Lebanon,2006,60-64,0.756
Male,Lebanon,2007,60-64,0.745
Male,Lebanon,2008,60-64,0.776
Male,Lebanon,2009,60-64,0.806
Male,Lebanon,2010,60-64,0.8570000000000001
Male,Lebanon,2011,60-64,0.9180000000000001
Male,Lebanon,2012,60-64,0.9890000000000001
Male,Lebanon,2013,60-64,1.084
Male,Lebanon,2014,60-64,1.298
Male,Lebanon,2015,60-64,1.413
Male,Lebanon,2016,60-64,1.408
Male,Lebanon,2017,60-64,1.4020000000000001
Male,Lebanon,2018,60-64,1.372
Male,Lebanon,2019,60-64,1.345
Male,Lebanon,2020,60-64,1.6219999999999999
Male,Lebanon,2021,60-64,2.4290000000000003
Male,Lebanon,2022,60-64,1.377
Male,Lebanon,2023,60-64,1.4300000000000002
Male,Oman,1950,60-64,0.182
Male,Oman,1951,60-64,0.183
Male,Oman,1952,60-64,0.185
Male,Oman,1953,60-64,0.186
Male,Oman,1954,60-64,0.188
Male,Oman,1955,60-64,0.191
Male,Oman,1956,60-64,0.193
Male,Oman,1957,60-64,0.196
Male,Oman,1958,60-64,0.199
Male,Oman,1959,60-64,0.202
Male,Oman,1960,60-64,0.203
Male,Oman,1961,60-64,0.20500000000000002
Male,Oman,1962,60-64,0.20600000000000002
Male,Oman,1963,60-64,0.20600000000000002
Male,Oman,1964,60-64,0.20600000000000002
Male,Oman,1965,60-64,0.20700000000000002
Male,Oman,1966,60-64,0.20800000000000002
Male,Oman,1967,60-64,0.20900000000000002
Male,Oman,1968,60-64,0.21100000000000002
Male,Oman,1969,60-64,0.21200000000000002
Male,Oman,1970,60-64,0.21499999999999997
Male,Oman,1971,60-64,0.21499999999999997
Male,Oman,1972,60-64,0.21999999999999997
Male,Oman,1973,60-64,0.22099999999999997
Male,Oman,1974,60-64,0.22099999999999997
Male,Oman,1975,60-64,0.22199999999999998
Male,Oman,1976,60-64,0.21799999999999997
Male,Oman,1977,60-64,0.22199999999999998
Male,Oman,1978,60-64,0.22399999999999998
Male,Oman,1979,60-64,0.22599999999999998
Male,Oman,1980,60-64,0.22999999999999998
Male,Oman,1981,60-64,0.23299999999999998
Male,Oman,1982,60-64,0.238
Male,Oman,1983,60-64,0.244
Male,Oman,1984,60-64,0.249
Male,Oman,1985,60-64,0.254
Male,Oman,1986,60-64,0.26
Male,Oman,1987,60-64,0.266
Male,Oman,1988,60-64,0.274
Male,Oman,1989,60-64,0.28400000000000003
Male,Oman,1990,60-64,0.294
Male,Oman,1991,60-64,0.307
Male,Oman,1992,60-64,0.322
Male,Oman,1993,60-64,0.341
Male,Oman,1994,60-64,0.362
Male,Oman,1995,60-64,0.37
Male,Oman,1996,60-64,0.377
Male,Oman,1997,60-64,0.379
Male,Oman,1998,60-64,0.379
Male,Oman,1999,60-64,0.376
Male,Oman,2000,60-64,0.37000000000000005
Male,Oman,2001,60-64,0.36200000000000004
Male,Oman,2002,60-64,0.35300000000000004
Male,Oman,2003,60-64,0.34
Male,Oman,2004,60-64,0.321
Male,Oman,2005,60-64,0.321
Male,Oman,2006,60-64,0.32
Male,Oman,2007,60-64,0.318
Male,Oman,2008,60-64,0.31
Male,Oman,2009,60-64,0.296
Male,Oman,2010,60-64,0.277
Male,Oman,2011,60-64,0.255
Male,Oman,2012,60-64,0.28
Male,Oman,2013,60-64,0.297
Male,Oman,2014,60-64,0.297
Male,Oman,2015,60-64,0.302
Male,Oman,2016,60-64,0.324
Male,Oman,2017,60-64,0.34600000000000003
Male,Oman,2018,60-64,0.372
Male,Oman,2019,60-64,0.394
Male,Oman,2020,60-64,0.552
Male,Oman,2021,60-64,0.651
Male,Oman,2022,60-64,0.45399999999999996
Male,Oman,2023,60-64,0.39
Male,Qatar,1950,60-64,0.01
Male,Qatar,1951,60-64,0.01
Male,Qatar,1952,60-64,0.01
Male,Qatar,1953,60-64,0.01
Male,Qatar,1954,60-64,0.01
Male,Qatar,1955,60-64,0.01
Male,Qatar,1956,60-64,0.01
Male,Qatar,1957,60-64,0.01
Male,Qatar,1958,60-64,0.01
Male,Qatar,1959,60-64,0.01
Male,Qatar,1960,60-64,0.01
Male,Qatar,1961,60-64,0.01
Male,Qatar,1962,60-64,0.01
Male,Qatar,1963,60-64,0.013000000000000001
Male,Qatar,1964,60-64,0.015
Male,Qatar,1965,60-64,0.015
Male,Qatar,1966,60-64,0.015
Male,Qatar,1967,60-64,0.02
Male,Qatar,1968,60-64,0.02
Male,Qatar,1969,60-64,0.023000000000000003
Male,Qatar,1970,60-64,0.025
Male,Qatar,1971,60-64,0.025
Male,Qatar,1972,60-64,0.025
Male,Qatar,1973,60-64,0.025
Male,Qatar,1974,60-64,0.025
Male,Qatar,1975,60-64,0.025
Male,Qatar,1976,60-64,0.026000000000000002
Male,Qatar,1977,60-64,0.026000000000000002
Male,Qatar,1978,60-64,0.028999999999999998
Male,Qatar,1979,60-64,0.03
Male,Qatar,1980,60-64,0.03
Male,Qatar,1981,60-64,0.03
Male,Qatar,1982,60-64,0.032
Male,Qatar,1983,60-64,0.034
Male,Qatar,1984,60-64,0.035
Male,Qatar,1985,60-64,0.039
Male,Qatar,1986,60-64,0.04
Male,Qatar,1987,60-64,0.043
Male,Qatar,1988,60-64,0.047
Male,Qatar,1989,60-64,0.049
Male,Qatar,1990,60-64,0.052
Male,Qatar,1991,60-64,0.05499999999999999
Male,Qatar,1992,60-64,0.056999999999999995
Male,Qatar,1993,60-64,0.059
Male,Qatar,1994,60-64,0.062
Male,Qatar,1995,60-64,0.063
Male,Qatar,1996,60-64,0.064
Male,Qatar,1997,60-64,0.064
Male,Qatar,1998,60-64,0.064
Male,Qatar,1999,60-64,0.064
Male,Qatar,2000,60-64,0.062
Male,Qatar,2001,60-64,0.062
Male,Qatar,2002,60-64,0.065
Male,Qatar,2003,60-64,0.067
Male,Qatar,2004,60-64,0.06999999999999999
Male,Qatar,2005,60-64,0.06999999999999999
Male,Qatar,2006,60-64,0.071
Male,Qatar,2007,60-64,0.077
Male,Qatar,2008,60-64,0.076
Male,Qatar,2009,60-64,0.076
Male,Qatar,2010,60-64,0.078
Male,Qatar,2011,60-64,0.085
Male,Qatar,2012,60-64,0.092
Male,Qatar,2013,60-64,0.098
Male,Qatar,2014,60-64,0.10600000000000001
Male,Qatar,2015,60-64,0.115
Male,Qatar,2016,60-64,0.123
Male,Qatar,2017,60-64,0.125
Male,Qatar,2018,60-64,0.121
Male,Qatar,2019,60-64,0.11699999999999999
Male,Qatar,2020,60-64,0.161
Male,Qatar,2021,60-64,0.166
Male,Qatar,2022,60-64,0.136
Male,Qatar,2023,60-64,0.14700000000000002
Male,Saudi Arabia,1950,60-64,0.667
Male,Saudi Arabia,1951,60-64,0.679
Male,Saudi Arabia,1952,60-64,0.6930000000000001
Male,Saudi Arabia,1953,60-64,0.7070000000000001
Male,Saudi Arabia,1954,60-64,0.7200000000000001
Male,Saudi Arabia,1955,60-64,0.7330000000000001
Male,Saudi Arabia,1956,60-64,0.744
Male,Saudi Arabia,1957,60-64,0.757
Male,Saudi Arabia,1958,60-64,0.768
Male,Saudi Arabia,1959,60-64,0.779
Male,Saudi Arabia,1960,60-64,0.791
Male,Saudi Arabia,1961,60-64,0.801
Male,Saudi Arabia,1962,60-64,0.8140000000000001
Male,Saudi Arabia,1963,60-64,0.825
Male,Saudi Arabia,1964,60-64,0.835
Male,Saudi Arabia,1965,60-64,0.8459999999999999
Male,Saudi Arabia,1966,60-64,0.855
Male,Saudi Arabia,1967,60-64,0.8639999999999999
Male,Saudi Arabia,1968,60-64,0.8719999999999999
Male,Saudi Arabia,1969,60-64,0.8799999999999999
Male,Saudi Arabia,1970,60-64,0.887
Male,Saudi Arabia,1971,60-64,0.899
Male,Saudi Arabia,1972,60-64,0.913
Male,Saudi Arabia,1973,60-64,0.9319999999999999
Male,Saudi Arabia,1974,60-64,0.9550000000000001
Male,Saudi Arabia,1975,60-64,0.982
Male,Saudi Arabia,1976,60-64,1.008
Male,Saudi Arabia,1977,60-64,1.034
Male,Saudi Arabia,1978,60-64,1.064
Male,Saudi Arabia,1979,60-64,1.098
Male,Saudi Arabia,1980,60-64,1.129
Male,Saudi Arabia,1981,60-64,1.165
Male,Saudi Arabia,1982,60-64,1.208
Male,Saudi Arabia,1983,60-64,1.254
Male,Saudi Arabia,1984,60-64,1.3039999999999998
Male,Saudi Arabia,1985,60-64,1.356
Male,Saudi Arabia,1986,60-64,1.407
Male,Saudi Arabia,1987,60-64,1.4589999999999999
Male,Saudi Arabia,1988,60-64,1.51
Male,Saudi Arabia,1989,60-64,1.563
Male,Saudi Arabia,1990,60-64,1.615
Male,Saudi Arabia,1991,60-64,1.6760000000000002
Male,Saudi Arabia,1992,60-64,1.742
Male,Saudi Arabia,1993,60-64,1.8199999999999998
Male,Saudi Arabia,1994,60-64,1.9060000000000001
Male,Saudi Arabia,1995,60-64,1.999
Male,Saudi Arabia,1996,60-64,2.095
Male,Saudi Arabia,1997,60-64,2.194
Male,Saudi Arabia,1998,60-64,2.29
Male,Saudi Arabia,1999,60-64,2.387
Male,Saudi Arabia,2000,60-64,2.493
Male,Saudi Arabia,2001,60-64,2.5890000000000004
Male,Saudi Arabia,2002,60-64,2.702
Male,Saudi Arabia,2003,60-64,2.8360000000000003
Male,Saudi Arabia,2004,60-64,2.9939999999999998
Male,Saudi Arabia,2005,60-64,3.159
Male,Saudi Arabia,2006,60-64,3.3150000000000004
Male,Saudi Arabia,2007,60-64,3.4459999999999997
Male,Saudi Arabia,2008,60-64,3.5349999999999997
Male,Saudi Arabia,2009,60-64,3.588
Male,Saudi Arabia,2010,60-64,3.61
Male,Saudi Arabia,2011,60-64,3.605
Male,Saudi Arabia,2012,60-64,3.574
Male,Saudi Arabia,2013,60-64,3.5139999999999993
Male,Saudi Arabia,2014,60-64,3.412
Male,Saudi Arabia,2015,60-64,3.3169999999999997
Male,Saudi Arabia,2016,60-64,3.2990000000000004
Male,Saudi Arabia,2017,60-64,3.431
Male,Saudi Arabia,2018,60-64,3.567
Male,Saudi Arabia,2019,60-64,3.7819999999999996
Male,Saudi Arabia,2020,60-64,4.3790000000000004
Male,Saudi Arabia,2021,60-64,4.949999999999999
Male,Saudi Arabia,2022,60-64,4.944
Male,Saudi Arabia,2023,60-64,4.489
Male,State of Palestine,1950,60-64,0.55
Male,State of Palestine,1951,60-64,0.542
Male,State of Palestine,1952,60-64,0.536
Male,State of Palestine,1953,60-64,0.53
Male,State of Palestine,1954,60-64,0.52
Male,State of Palestine,1955,60-64,0.507
Male,State of Palestine,1956,60-64,0.49
Male,State of Palestine,1957,60-64,0.471
Male,State of Palestine,1958,60-64,0.44999999999999996
Male,State of Palestine,1959,60-64,0.42999999999999994
Male,State of Palestine,1960,60-64,0.4109999999999999
Male,State of Palestine,1961,60-64,0.393
Male,State of Palestine,1962,60-64,0.37700000000000006
Male,State of Palestine,1963,60-64,0.36300000000000004
Male,State of Palestine,1964,60-64,0.34900000000000003
Male,State of Palestine,1965,60-64,0.336
Male,State of Palestine,1966,60-64,0.322
Male,State of Palestine,1967,60-64,0.338
Male,State of Palestine,1968,60-64,0.292
Male,State of Palestine,1969,60-64,0.279
Male,State of Palestine,1970,60-64,0.267
Male,State of Palestine,1971,60-64,0.257
Male,State of Palestine,1972,60-64,0.25
Male,State of Palestine,1973,60-64,0.24
Male,State of Palestine,1974,60-64,0.241
Male,State of Palestine,1975,60-64,0.238
Male,State of Palestine,1976,60-64,0.236
Male,State of Palestine,1977,60-64,0.23399999999999999
Male,State of Palestine,1978,60-64,0.23399999999999999
Male,State of Palestine,1979,60-64,0.23299999999999998
Male,State of Palestine,1980,60-64,0.23299999999999998
Male,State of Palestine,1981,60-64,0.23399999999999999
Male,State of Palestine,1982,60-64,0.235
Male,State of Palestine,1983,60-64,0.236
Male,State of Palestine,1984,60-64,0.242
Male,State of Palestine,1985,60-64,0.251
Male,State of Palestine,1986,60-64,0.253
Male,State of Palestine,1987,60-64,0.259
Male,State of Palestine,1988,60-64,0.276
Male,State of Palestine,1989,60-64,0.28600000000000003
Male,State of Palestine,1990,60-64,0.296
Male,State of Palestine,1991,60-64,0.309
Male,State of Palestine,1992,60-64,0.325
Male,State of Palestine,1993,60-64,0.34400000000000003
Male,State of Palestine,1994,60-64,0.35700000000000004
Male,State of Palestine,1995,60-64,0.374
Male,State of Palestine,1996,60-64,0.389
Male,State of Palestine,1997,60-64,0.406
Male,State of Palestine,1998,60-64,0.42499999999999993
Male,State of Palestine,1999,60-64,0.44099999999999995
Male,State of Palestine,2000,60-64,0.46799999999999997
Male,State of Palestine,2001,60-64,0.497
Male,State of Palestine,2002,60-64,0.492
Male,State of Palestine,2003,60-64,0.505
Male,State of Palestine,2004,60-64,0.521
Male,State of Palestine,2005,60-64,0.522
Male,State of Palestine,2006,60-64,0.548
Male,State of Palestine,2007,60-64,0.567
Male,State of Palestine,2008,60-64,0.587
Male,State of Palestine,2009,60-64,0.604
Male,State of Palestine,2010,60-64,0.596
Male,State of Palestine,2011,60-64,0.608
Male,State of Palestine,2012,60-64,0.622
Male,State of Palestine,2013,60-64,0.631
Male,State of Palestine,2014,60-64,0.6980000000000001
Male,State of Palestine,2015,60-64,0.666
Male,State of Palestine,2016,60-64,0.673
Male,State of Palestine,2017,60-64,0.684
Male,State of Palestine,2018,60-64,0.6990000000000001
Male,State of Palestine,2019,60-64,0.7080000000000001
Male,State of Palestine,2020,60-64,0.845
Male,State of Palestine,2021,60-64,0.978
Male,State of Palestine,2022,60-64,0.7560000000000001
Male,State of Palestine,2023,60-64,1.15
Male,Syrian Arab Republic,1950,60-64,2.441
Male,Syrian Arab Republic,1951,60-64,2.331
Male,Syrian Arab Republic,1952,60-64,2.234
Male,Syrian Arab Republic,1953,60-64,2.143
Male,Syrian Arab Republic,1954,60-64,2.057
Male,Syrian Arab Republic,1955,60-64,1.975
Male,Syrian Arab Republic,1956,60-64,1.891
Male,Syrian Arab Republic,1957,60-64,1.8159999999999998
Male,Syrian Arab Republic,1958,60-64,1.739
Male,Syrian Arab Republic,1959,60-64,1.667
Male,Syrian Arab Republic,1960,60-64,1.604
Male,Syrian Arab Republic,1961,60-64,1.548
Male,Syrian Arab Republic,1962,60-64,1.4840000000000002
Male,Syrian Arab Republic,1963,60-64,1.432
Male,Syrian Arab Republic,1964,60-64,1.381
Male,Syrian Arab Republic,1965,60-64,1.3399999999999999
Male,Syrian Arab Republic,1966,60-64,1.2999999999999998
Male,Syrian Arab Republic,1967,60-64,1.276
Male,Syrian Arab Republic,1968,60-64,1.242
Male,Syrian Arab Republic,1969,60-64,1.25
Male,Syrian Arab Republic,1970,60-64,1.307
Male,Syrian Arab Republic,1971,60-64,1.4
Male,Syrian Arab Republic,1972,60-64,1.49
Male,Syrian Arab Republic,1973,60-64,1.67
Male,Syrian Arab Republic,1974,60-64,1.602
Male,Syrian Arab Republic,1975,60-64,1.6159999999999997
Male,Syrian Arab Republic,1976,60-64,1.617
Male,Syrian Arab Republic,1977,60-64,1.6480000000000001
Male,Syrian Arab Republic,1978,60-64,1.702
Male,Syrian Arab Republic,1979,60-64,1.786
Male,Syrian Arab Republic,1980,60-64,1.875
Male,Syrian Arab Republic,1981,60-64,2.13
Male,Syrian Arab Republic,1982,60-64,2.571
Male,Syrian Arab Republic,1983,60-64,2.104
Male,Syrian Arab Republic,1984,60-64,2.172
Male,Syrian Arab Republic,1985,60-64,2.245
Male,Syrian Arab Republic,1986,60-64,2.315
Male,Syrian Arab Republic,1987,60-64,2.387
Male,Syrian Arab Republic,1988,60-64,2.455
Male,Syrian Arab Republic,1989,60-64,2.529
Male,Syrian Arab Republic,1990,60-64,2.584
Male,Syrian Arab Republic,1991,60-64,2.643
Male,Syrian Arab Republic,1992,60-64,2.7040000000000006
Male,Syrian Arab Republic,1993,60-64,2.7689999999999997
Male,Syrian Arab Republic,1994,60-64,2.832
Male,Syrian Arab Republic,1995,60-64,2.8970000000000002
Male,Syrian Arab Republic,1996,60-64,2.953
Male,Syrian Arab Republic,1997,60-64,2.998
Male,Syrian Arab Republic,1998,60-64,3.032
Male,Syrian Arab Republic,1999,60-64,3.0300000000000002
Male,Syrian Arab Republic,2000,60-64,3.028
Male,Syrian Arab Republic,2001,60-64,3.019
Male,Syrian Arab Republic,2002,60-64,3.0149999999999997
Male,Syrian Arab Republic,2003,60-64,3.0180000000000002
Male,Syrian Arab Republic,2004,60-64,3.063
Male,Syrian Arab Republic,2005,60-64,3.0999999999999996
Male,Syrian Arab Republic,2006,60-64,3.1710000000000003
Male,Syrian Arab Republic,2007,60-64,3.362
Male,Syrian Arab Republic,2008,60-64,3.636
Male,Syrian Arab Republic,2009,60-64,3.7489999999999997
Male,Syrian Arab Republic,2010,60-64,3.859
Male,Syrian Arab Republic,2011,60-64,4.206
Male,Syrian Arab Republic,2012,60-64,5.474
Male,Syrian Arab Republic,2013,60-64,5.5969999999999995
Male,Syrian Arab Republic,2014,60-64,5.314
Male,Syrian Arab Republic,2015,60-64,5.761
Male,Syrian Arab Republic,2016,60-64,5.434
Male,Syrian Arab Republic,2017,60-64,5.536
Male,Syrian Arab Republic,2018,60-64,5.341
Male,Syrian Arab Republic,2019,60-64,4.841
Male,Syrian Arab Republic,2020,60-64,5.246
Male,Syrian Arab Republic,2021,60-64,5.304
Male,Syrian Arab Republic,2022,60-64,5.135999999999999
Male,Syrian Arab Republic,2023,60-64,5.540000000000001
Male,Türkiye,1950,60-64,6.05
Male,Türkiye,1951,60-64,6.43
Male,Türkiye,1952,60-64,6.891
Male,Türkiye,1953,60-64,7.209
Male,Türkiye,1954,60-64,7.596
Male,Türkiye,1955,60-64,8.040000000000001
Male,Türkiye,1956,60-64,8.389
Male,Türkiye,1957,60-64,9.39
Male,Türkiye,1958,60-64,10.253
Male,Türkiye,1959,60-64,10.382000000000001
Male,Türkiye,1960,60-64,10.682
Male,Türkiye,1961,60-64,10.991999999999999
Male,Türkiye,1962,60-64,11.237
Male,Türkiye,1963,60-64,11.567
Male,Türkiye,1964,60-64,12.095000000000002
Male,Türkiye,1965,60-64,12.447
Male,Türkiye,1966,60-64,12.695999999999998
Male,Türkiye,1967,60-64,12.897
Male,Türkiye,1968,60-64,13.208000000000002
Male,Türkiye,1969,60-64,13.286
Male,Türkiye,1970,60-64,13.247
Male,Türkiye,1971,60-64,13.263
Male,Türkiye,1972,60-64,13.001
Male,Türkiye,1973,60-64,13.171
Male,Türkiye,1974,60-64,13.177
Male,Türkiye,1975,60-64,13.216000000000001
Male,Türkiye,1976,60-64,13.36
Male,Türkiye,1977,60-64,13.486
Male,Türkiye,1978,60-64,13.603
Male,Türkiye,1979,60-64,13.922
Male,Türkiye,1980,60-64,14.174000000000001
Male,Türkiye,1981,60-64,14.629999999999999
Male,Türkiye,1982,60-64,14.924999999999999
Male,Türkiye,1983,60-64,15.359
Male,Türkiye,1984,60-64,15.899000000000001
Male,Türkiye,1985,60-64,16.324
Male,Türkiye,1986,60-64,16.718
Male,Türkiye,1987,60-64,17.087
Male,Türkiye,1988,60-64,17.468
Male,Türkiye,1989,60-64,17.787
Male,Türkiye,1990,60-64,18.079
Male,Türkiye,1991,60-64,18.38
Male,Türkiye,1992,60-64,18.674
Male,Türkiye,1993,60-64,18.873
Male,Türkiye,1994,60-64,19.051
Male,Türkiye,1995,60-64,19.255000000000003
Male,Türkiye,1996,60-64,19.448999999999998
Male,Türkiye,1997,60-64,19.685000000000002
Male,Türkiye,1998,60-64,19.753999999999998
Male,Türkiye,1999,60-64,20.279
Male,Türkiye,2000,60-64,19.945
Male,Türkiye,2001,60-64,19.979
Male,Türkiye,2002,60-64,19.967
Male,Türkiye,2003,60-64,19.976
Male,Türkiye,2004,60-64,19.859
Male,Türkiye,2005,60-64,19.892
Male,Türkiye,2006,60-64,19.906
Male,Türkiye,2007,60-64,20.014
Male,Türkiye,2008,60-64,20.564999999999998
Male,Türkiye,2009,60-64,21.801999999999996
Male,Türkiye,2010,60-64,22.804000000000002
Male,Türkiye,2011,60-64,25.1
Male,Türkiye,2012,60-64,25.333
Male,Türkiye,2013,60-64,25.737000000000002
Male,Türkiye,2014,60-64,26.529
Male,Türkiye,2015,60-64,28.119000000000003
Male,Türkiye,2016,60-64,29.338
